show_id,type,title,release_year,year_added,rating,country,country_single
s6879,Movie,The Sky Is Pink,2019,2019,TV-MA,"India, United Kingdom, Canada, United States",United States
s688,Movie,Bad Boys,1995,2019,R,United States,United States
s6880,Movie,The Sleepover,2020,2020,TV-PG,United States,United States
s6881,Movie,The Smurfs,2011,2020,PG,"United States, Belgium, Canada",United States
s6881,Movie,The Smurfs,2011,2020,PG,"United States, Belgium, Canada",Belgium
s6881,Movie,The Smurfs,2011,2020,PG,"United States, Belgium, Canada",Canada
s6882,Movie,The Smurfs 2,2013,2020,PG,"United States, France, Canada, Belgium",United States
s6882,Movie,The Smurfs 2,2013,2020,PG,"United States, France, Canada, Belgium",France
s6882,Movie,The Smurfs 2,2013,2020,PG,"United States, France, Canada, Belgium",Canada
s6882,Movie,The Smurfs 2,2013,2020,PG,"United States, France, Canada, Belgium",Belgium
s6884,Movie,The Social Dilemma,2020,2020,PG-13,United States,United States
s6885,Movie,The Social Network,2010,2020,PG-13,United States,United States
s6886,TV Show,The Society,2019,2019,TV-MA,United States,United States
s6887,Movie,The Son,2019,2019,TV-MA,Argentina,Argentina
s6888,TV Show,The Sound of Your Heart,2016,2017,TV-14,South Korea,South Korea
s6889,TV Show,The Sound of Your Heart: Reboot,2018,2018,TV-14,South Korea,South Korea
s689,Movie,Bad Boys II,2003,2019,R,United States,United States
s6890,Movie,The Space Between Us,2016,2019,PG-13,United States,United States
s6891,Movie,The Spectacular Now,2013,2018,R,United States,United States
s6892,Movie,The Speed Cubers,2020,2020,TV-PG,United States,United States
s6893,Movie,The Spiderwick Chronicles,2008,2019,PG,United States,United States
s6894,Movie,The spiral,1978,2019,TV-MA,Poland,Poland
s6895,Movie,The Spooky Tale of Captain Underpants Hack-a-ween,2019,2019,TV-Y7,United States,United States
s6896,TV Show,The Spy,2019,2019,TV-MA,France,France
s6897,Movie,The Spy Next Door,2010,2020,PG,United States,United States
s6898,Movie,The Spy Who Fell to Earth,2019,2019,TV-MA,United Kingdom,United Kingdom
s6899,Movie,The Square,2013,2014,TV-MA,"United Kingdom, Egypt, United States",United Kingdom
s6899,Movie,The Square,2013,2014,TV-MA,"United Kingdom, Egypt, United States",Egypt
s6899,Movie,The Square,2013,2014,TV-MA,"United Kingdom, Egypt, United States",United States
s69,Movie,14 Blades,2010,2019,R,"Hong Kong, China, Singapore",Hong Kong
s69,Movie,14 Blades,2010,2019,R,"Hong Kong, China, Singapore",China
s69,Movie,14 Blades,2010,2019,R,"Hong Kong, China, Singapore",Singapore
s690,Movie,Bad Day for the Cut,2017,2018,TV-MA,United Kingdom,United Kingdom
s6900,Movie,The Squid and the Whale,2005,2019,R,United States,United States
s6901,TV Show,The Staircase,2018,2018,TV-MA,France,France
s6902,Movie,The Stand at Paxton County,2020,2020,R,United States,United States
s6903,TV Show,The Standups,2018,2018,TV-MA,United States,United States
s6904,Movie,The Stanford Prison Experiment,2015,2017,R,United States,United States
s6905,Movie,The Stolen,2016,2020,TV-14,"United Kingdom, Germany, United Arab Emirates, New Zealand",United Kingdom
s6905,Movie,The Stolen,2016,2020,TV-14,"United Kingdom, Germany, United Arab Emirates, New Zealand",Germany
s6905,Movie,The Stolen,2016,2020,TV-14,"United Kingdom, Germany, United Arab Emirates, New Zealand",United Arab Emirates
s6905,Movie,The Stolen,2016,2020,TV-14,"United Kingdom, Germany, United Arab Emirates, New Zealand",New Zealand
s6907,TV Show,The Story of Us with Morgan Freeman,2017,2019,TV-14,United States,United States
s6908,TV Show,The Stranded,2019,2019,TV-MA,Thailand,Thailand
s6909,TV Show,THE STRANGER,2020,2020,TV-MA,United Kingdom,United Kingdom
s6910,Movie,The Student,2017,2019,TV-14,United States,United States
s6911,Movie,The Student Cop,2004,2020,TV-14,Egypt,Egypt
s6912,Movie,The Suit,2018,2020,TV-14,Egypt,Egypt
s6913,Movie,The Sunshine Makers,2015,2017,TV-MA,United Kingdom,United Kingdom
s6914,Movie,The Super,2017,2019,R,United States,United States
s6915,TV Show,The Super Mario Bros. Super Show!,1989,2016,TV-Y7,"United States, Canada",United States
s6915,TV Show,The Super Mario Bros. Super Show!,1989,2016,TV-Y7,"United States, Canada",Canada
s6916,Movie,The Super Parental Guardians,2016,2019,TV-14,Philippines,Philippines
s6917,TV Show,The Surgeon's Cut,2020,2020,TV-14,United States,United States
s6918,Movie,The Surrounding Game,2018,2018,TV-14,United States,United States
s6919,Movie,The Take,2016,2020,R,"United Kingdom, France, United States, Belgium, Luxembourg, China, Germany",United Kingdom
s6919,Movie,The Take,2016,2020,R,"United Kingdom, France, United States, Belgium, Luxembourg, China, Germany",France
s6919,Movie,The Take,2016,2020,R,"United Kingdom, France, United States, Belgium, Luxembourg, China, Germany",United States
s6919,Movie,The Take,2016,2020,R,"United Kingdom, France, United States, Belgium, Luxembourg, China, Germany",Belgium
s6919,Movie,The Take,2016,2020,R,"United Kingdom, France, United States, Belgium, Luxembourg, China, Germany",Luxembourg
s6919,Movie,The Take,2016,2020,R,"United Kingdom, France, United States, Belgium, Luxembourg, China, Germany",China
s6919,Movie,The Take,2016,2020,R,"United Kingdom, France, United States, Belgium, Luxembourg, China, Germany",Germany
s692,Movie,Bad Genius,2017,2018,TV-MA,Thailand,Thailand
s6920,Movie,The Taking of Pelham 123,2009,2019,R,"United States, United Kingdom",United States
s6920,Movie,The Taking of Pelham 123,2009,2019,R,"United States, United Kingdom",United Kingdom
s6921,Movie,The Talented Mr. Ripley,1999,2020,R,United States,United States
s6922,Movie,The Tenth Man,2016,2017,TV-MA,Argentina,Argentina
s6924,Movie,The Texas Chainsaw Massacre,1974,2019,R,United States,United States
s6925,Movie,The Theory of Everything,2014,2018,PG-13,"United Kingdom, Japan, United States",United Kingdom
s6925,Movie,The Theory of Everything,2014,2018,PG-13,"United Kingdom, Japan, United States",Japan
s6925,Movie,The Theory of Everything,2014,2018,PG-13,"United Kingdom, Japan, United States",United States
s6926,Movie,The Thief and the Imbecile,2013,2019,TV-14,Egypt,Egypt
s6927,Movie,The Third Party,2016,2019,TV-MA,Philippines,Philippines
s6928,Movie,The Three Deaths of Marisela Escobedo,2020,2020,TV-MA,Mexico,Mexico
s6929,Movie,The Tiger Hunter,2016,2018,TV-14,United States,United States
s693,Movie,Bad Grandpa .5,2014,2021,TV-MA,United States,United States
s6930,Movie,The Tigers of Scotland,2017,2018,TV-G,United Kingdom,United Kingdom
s6931,Movie,The Time Machine,2002,2019,PG-13,"United States, United Arab Emirates",United States
s6931,Movie,The Time Machine,2002,2019,PG-13,"United States, United Arab Emirates",United Arab Emirates
s6932,Movie,The Time Traveler's Wife,2009,2019,PG-13,United States,United States
s6933,Movie,The Titan,2018,2018,TV-MA,"United Kingdom, Spain, United States, Germany",United Kingdom
s6933,Movie,The Titan,2018,2018,TV-MA,"United Kingdom, Spain, United States, Germany",Spain
s6933,Movie,The Titan,2018,2018,TV-MA,"United Kingdom, Spain, United States, Germany",United States
s6933,Movie,The Titan,2018,2018,TV-MA,"United Kingdom, Spain, United States, Germany",Germany
s6934,Movie,The Tourist,2010,2020,PG-13,"United States, France, Italy, United Kingdom",United States
s6934,Movie,The Tourist,2010,2020,PG-13,"United States, France, Italy, United Kingdom",France
s6934,Movie,The Tourist,2010,2020,PG-13,"United States, France, Italy, United Kingdom",Italy
s6934,Movie,The Tourist,2010,2020,PG-13,"United States, France, Italy, United Kingdom",United Kingdom
s6935,TV Show,The Toys That Made Us,2019,2019,TV-14,United States,United States
s6936,Movie,The Trader (Sovdagari),2018,2018,TV-PG,Georgia,Georgia
s6937,TV Show,The Traffickers,2016,2018,TV-MA,United States,United States
s6938,Movie,The Trap,2017,2019,TV-MA,United States,United States
s6939,Movie,The Tree of Blood,2018,2019,TV-MA,Spain,Spain
s694,TV Show,Bad Guys,2014,2019,TV-MA,South Korea,South Korea
s6940,TV Show,The Trial,2019,2020,TV-MA,Italy,Italy
s6941,Movie,The Trial of the Chicago 7,2020,2020,R,"United States, United Kingdom, India",United States
s6941,Movie,The Trial of the Chicago 7,2020,2020,R,"United States, United Kingdom, India",United Kingdom
s6941,Movie,The Trial of the Chicago 7,2020,2020,R,"United States, United Kingdom, India",India
s6942,TV Show,The Trials of Gabriel Fernandez,2020,2020,TV-MA,United States,United States
s6943,Movie,The Tribe,2018,2018,TV-MA,Spain,Spain
s6944,Movie,The Tribes of Palos Verdes,2017,2019,R,United States,United States
s6945,Movie,The Trigger Effect,1996,2018,R,United States,United States
s6946,Movie,The Trip to Spain,2016,2017,TV-MA,United Kingdom,United Kingdom
s6947,Movie,The Trust,2015,2019,R,United States,United States
s6949,Movie,The Truth About Alcohol,2016,2017,TV-14,United Kingdom,United Kingdom
s695,TV Show,Bad Guys: Vile City,2018,2018,TV-MA,South Korea,South Korea
s6950,TV Show,The Truth Seekers,2016,2017,TV-MA,Singapore,Singapore
s6952,Movie,The Tuxedo,2002,2019,PG-13,United States,United States
s6953,TV Show,The Twelve,2019,2020,TV-MA,Belgium,Belgium
s6954,TV Show,The Twilight Zone (Original Series),1963,2017,TV-14,United States,United States
s6955,Movie,The Twins Effect II,2004,2019,TV-14,"Hong Kong, China",Hong Kong
s6955,Movie,The Twins Effect II,2004,2019,TV-14,"Hong Kong, China",China
s6956,Movie,The Two Popes,2019,2019,PG-13,"United Kingdom, Italy",United Kingdom
s6956,Movie,The Two Popes,2019,2019,PG-13,"United Kingdom, Italy",Italy
s6957,Movie,The Ugly Truth,2009,2019,R,United States,United States
s6958,TV Show,The Ultimatum,2009,2017,TV-14,Singapore,Singapore
s6959,TV Show,The Umbrella Academy,2020,2020,TV-14,"United States, Canada",United States
s6959,TV Show,The Umbrella Academy,2020,2020,TV-14,"United States, Canada",Canada
s696,Movie,Bad Match,2017,2018,TV-MA,"Singapore, United States",Singapore
s696,Movie,Bad Match,2017,2018,TV-MA,"Singapore, United States",United States
s6960,Movie,The Unborn Child,2011,2018,TV-MA,Thailand,Thailand
s6961,TV Show,The Uncanny Counter,2020,2020,TV-14,South Korea,South Korea
s6962,TV Show,The Underclass,2020,2020,TV-MA,Thailand,Thailand
s6964,TV Show,The Unicorn,2019,2020,TV-14,United States,United States
s6965,TV Show,The Universe,2009,2019,TV-14,United States,United States
s6967,Movie,The Unknown Girl,2016,2017,TV-MA,"Belgium, France",Belgium
s6967,Movie,The Unknown Girl,2016,2017,TV-MA,"Belgium, France",France
s6968,Movie,The Unknown Known,2013,2019,PG-13,United States,United States
s6969,TV Show,THE UNLISTED,2019,2019,TV-PG,Australia,Australia
s697,Movie,Bad Rap,2016,2017,TV-MA,"United States, Canada",United States
s697,Movie,Bad Rap,2016,2017,TV-MA,"United States, Canada",Canada
s6970,Movie,The Unmarried Wife,2016,2019,TV-MA,Philippines,Philippines
s6972,TV Show,The Untamed,2019,2019,TV-14,China,China
s6973,Movie,The Untold Tales of Armistead Maupin,2017,2018,TV-MA,United States,United States
s6974,TV Show,The Valhalla Murders,2020,2020,TV-MA,Iceland,Iceland
s6975,TV Show,The Vampire Diaries,2017,2017,TV-14,United States,United States
s6976,Movie,The Vanished,2020,2021,R,United States,United States
s6977,Movie,The Vatican Tapes,2015,2020,PG-13,United States,United States
s6978,Movie,The Vault,2017,2018,TV-MA,United States,United States
s698,Movie,Bad Seeds,2018,2018,TV-MA,"France, Belgium",France
s698,Movie,Bad Seeds,2018,2018,TV-MA,"France, Belgium",Belgium
s6980,TV Show,The Victims' Game,2020,2020,TV-MA,Taiwan,Taiwan
s6981,TV Show,The Vietnam War: A Film by Ken Burns and Lynn Novick,2017,2018,TV-MA,United States,United States
s6982,Movie,The Violin Player,2016,2016,TV-14,India,India
s6984,TV Show,The Walking Dead,2018,2019,TV-MA,United States,United States
s6985,Movie,The Walls of the Moon,2015,2019,TV-14,Egypt,Egypt
s6986,Movie,The Wandering Earth,2019,2019,TV-MA,China,China
s6987,TV Show,The War: A Film by Ken Burns and Lynn Novick,2007,2017,TV-14,United States,United States
s6988,Movie,The Warning,2018,2018,TV-MA,Spain,Spain
s6989,Movie,The Water Diviner,2014,2019,R,"Australia, United States",Australia
s6989,Movie,The Water Diviner,2014,2019,R,"Australia, United States",United States
s699,TV Show,Badalte Rishton Ki Dastaan,2013,2017,TV-14,India,India
s6990,Movie,The Water Horse: Legend of the Deep,2007,2018,PG,"New Zealand, United Kingdom, Australia",New Zealand
s6990,Movie,The Water Horse: Legend of the Deep,2007,2018,PG,"New Zealand, United Kingdom, Australia",United Kingdom
s6990,Movie,The Water Horse: Legend of the Deep,2007,2018,PG,"New Zealand, United Kingdom, Australia",Australia
s6991,Movie,The Waterboy,1998,2017,PG-13,United States,United States
s6992,Movie,The Wedding Curse,2006,2019,TV-PG,Philippines,Philippines
s6993,Movie,The Wedding Party,2016,2017,TV-14,Nigeria,Nigeria
s6994,Movie,The Wedding Party 2: Destination Dubai,2017,2019,TV-14,Nigeria,Nigeria
s6996,Movie,The Week Of,2018,2018,TV-14,United States,United States
s6998,Movie,The White Helmets,2016,2016,TV-PG,United Kingdom,United Kingdom
s6999,TV Show,The Who Was? Show,2018,2018,TV-PG,United States,United States
s7,Movie,122,2019,2020,TV-MA,Egypt,Egypt
s70,Movie,14 Cameras,2018,2018,TV-MA,United States,United States
s700,Movie,Badha,2006,2018,TV-14,India,India
s7000,TV Show,The Wiggles,2015,2020,TV-Y,Australia,Australia
s7001,Movie,The Willoughbys,2020,2020,PG,"Canada, United States, United Kingdom",Canada
s7001,Movie,The Willoughbys,2020,2020,PG,"Canada, United States, United Kingdom",United States
s7001,Movie,The Willoughbys,2020,2020,PG,"Canada, United States, United Kingdom",United Kingdom
s7002,TV Show,The Windsors,2020,2020,TV-MA,United Kingdom,United Kingdom
s7003,Movie,The Wishing Tree,2017,2017,TV-14,India,India
s7004,Movie,The Witch,2015,2018,R,"United Kingdom, Canada, United States",United Kingdom
s7004,Movie,The Witch,2015,2018,R,"United Kingdom, Canada, United States",Canada
s7004,Movie,The Witch,2015,2018,R,"United Kingdom, Canada, United States",United States
s7005,Movie,The Witch Files,2018,2019,TV-14,United States,United States
s7006,Movie,The Witch: Part 1 - The Subversion,2018,2020,TV-MA,South Korea,South Korea
s7007,TV Show,The Witcher,2019,2019,TV-MA,"United States, Poland",United States
s7007,TV Show,The Witcher,2019,2019,TV-MA,"United States, Poland",Poland
s7009,Movie,The Witness Who Didn't See Anything,1976,2020,TV-PG,Egypt,Egypt
s701,Movie,Badla,2019,2019,TV-14,India,India
s7010,Movie,The Wolf's Call,2019,2019,TV-14,France,France
s7011,TV Show,The Womanizer,2010,2016,TV-MA,China,China
s7012,Movie,The Women Who Kill Lions,2016,2017,TV-MA,United Kingdom,United Kingdom
s7013,Movie,The Women's Balcony,2016,2017,TV-PG,Israel,Israel
s7014,TV Show,The Woods,2020,2020,TV-MA,"Poland, United States",Poland
s7014,TV Show,The Woods,2020,2020,TV-MA,"Poland, United States",United States
s7015,Movie,The Workshop,2017,2018,TV-MA,France,France
s7016,Movie,The World Is Not Enough,1999,2019,PG-13,"United Kingdom, United States",United Kingdom
s7016,Movie,The World Is Not Enough,1999,2019,PG-13,"United Kingdom, United States",United States
s7017,Movie,The World Is Yours,2018,2018,TV-MA,France,France
s7018,Movie,The World We Make,2019,2019,PG,United States,United States
s7019,TV Show,The World's Most Extraordinary Homes,2019,2019,TV-G,United Kingdom,United Kingdom
s702,Movie,Badland,2019,2020,TV-14,United States,United States
s7020,Movie,The World's Most Wanted Animal,2018,2019,TV-PG,United Kingdom,United Kingdom
s7021,TV Show,The Worst Witch,2020,2020,TV-G,"United Kingdom, Germany",United Kingdom
s7021,TV Show,The Worst Witch,2020,2020,TV-G,"United Kingdom, Germany",Germany
s7022,Movie,The Worthy,2016,2017,TV-MA,"United Arab Emirates, Romania",United Arab Emirates
s7022,Movie,The Worthy,2016,2017,TV-MA,"United Arab Emirates, Romania",Romania
s7023,TV Show,The Writer,2019,2019,TV-14,Lebanon,Lebanon
s7024,Movie,The Wrong Babysitter,2017,2019,TV-14,Canada,Canada
s7025,Movie,The Wrong Missy,2020,2020,TV-MA,United States,United States
s7026,TV Show,The Yard,2019,2019,TV-MA,Turkey,Turkey
s7027,TV Show,The Year of Happiness and Love,2009,2016,TV-PG,Taiwan,Taiwan
s7028,Movie,The Young Messiah,2016,2020,PG-13,United States,United States
s7029,Movie,The Young Offenders,2016,2017,TV-MA,Ireland,Ireland
s7030,Movie,The Young Vagabond,1985,2018,TV-14,Hong Kong,Hong Kong
s7031,Movie,The Zoya Factor,2019,2019,TV-14,India,India
s7032,Movie,Theater of Life,2016,2017,TV-PG,Canada,Canada
s7033,Movie,Theeram,2017,2018,TV-14,India,India
s7034,Movie,Theeya Velai Seyyanum Kumaru,2013,2018,TV-PG,India,India
s7035,Movie,"Thelonious Monk: Straight, No Chaser",1988,2019,PG-13,United States,United States
s7036,Movie,Then Came You,2019,2019,TV-14,United States,United States
s7037,Movie,Theo Von: No Offense,2016,2019,TV-MA,United States,United States
s7038,Movie,Theo Who Lived,2016,2016,TV-14,United States,United States
s7039,Movie,There Will Be Blood,2007,2020,R,United States,United States
s704,TV Show,BAKI,2020,2020,TV-MA,Japan,Japan
s7040,Movie,There's Something in the Water,2019,2020,TV-14,Canada,Canada
s7041,Movie,They Are Everywhere,2016,2016,TV-MA,"France, Belgium",France
s7041,Movie,They Are Everywhere,2016,2016,TV-MA,"France, Belgium",Belgium
s7042,TV Show,They've Gotta Have Us,2018,2020,TV-MA,United Kingdom,United Kingdom
s7043,Movie,They’ll Love Me When I’m Dead,2018,2018,TV-MA,United States,United States
s7044,Movie,Thi Mai,2017,2018,TV-MA,Spain,Spain
